Proteome_ID	corr	a_type	c_type	c_name	code	kingdom
UP000001416	0.7670811160887361	codon	spearman	Spearman	SGCode	Bacteria
UP000002430	0.6659188089825372	codon	spearman	Spearman	SGCode	Bacteria
UP000001417	0.5424530010970189	codon	spearman	Spearman	SGCode	Bacteria
UP000002432	0.7089327033426532	codon	spearman	Spearman	SGCode	Bacteria
UP000000323	0.8005363672577153	codon	spearman	Spearman	SGCode	Bacteria
UP000002438	0.7782328664783957	codon	spearman	Spearman	SGCode	Bacteria
UP000008043	0.7384051865153254	codon	spearman	Spearman	SGCode	Bacteria
UP000000328	0.6730877913758899	codon	spearman	Spearman	SGCode	Bacteria
UP000008075	0.7097292569419146	codon	spearman	Spearman	SGCode	Bacteria
UP000008080	0.6316670042142967	codon	spearman	Spearman	SGCode	Bacteria
UP000008129	0.3968826811043014	codon	spearman	Spearman	SGCode	Bacteria
UP000002440	0.7017637209493005	codon	spearman	Spearman	SGCode	Bacteria
UP000006073	0.5590148969396905	codon	spearman	Spearman	SGCode	Bacteria
UP000002456	0.6898154169603794	codon	spearman	Spearman	SGCode	Bacteria
UP000001418	0.4731528379612764	codon	spearman	Spearman	SGCode	Bacteria
UP000002480	0.4930666779428116	codon	spearman	Spearman	SGCode	Bacteria
UP000027395	0.4353632267894319	codon	spearman	Spearman	SGCode	Bacteria
UP000001419	0.8085019032503292	codon	spearman	Spearman	SGCode	Bacteria
UP000001420	0.6961878457544707	codon	spearman	Spearman	SGCode	Bacteria
UP000001423	0.7838087416732256	codon	spearman	Spearman	SGCode	Bacteria
UP000030643	0.3740056871108628	codon	spearman	Spearman	SGCode	Bacteria
UP000001424	0.6937981849566864	codon	spearman	Spearman	SGCode	Bacteria
UP000002482	0.4579935659677265	codon	spearman	Spearman	SGCode	Bacteria
UP000004291	0.4365625745216343	codon	spearman	Spearman	SGCode	Bacteria
UP000001425	0.745574168908678	codon	spearman	Spearman	SGCode	Bacteria
UP000004295	0.54026648619331	codon	spearman	Spearman	SGCode	Bacteria
UP000008148	0.7208810073315743	codon	spearman	Spearman	SGCode	Bacteria
UP000002483	0.7392017401145867	codon	spearman	Spearman	SGCode	Bacteria
UP000030658	0.6945947385559478	codon	spearman	Spearman	SGCode	Bacteria
UP000006094	0.2505531854400922	codon	spearman	Spearman	SGCode	Bacteria
UP000001430	0.5790944666630438	codon	spearman	Spearman	SGCode	Bacteria
UP000001432	0.6252945754202053	codon	spearman	Spearman	SGCode	Bacteria
UP000008178	0.4189871932115006	codon	spearman	Spearman	SGCode	Bacteria
UP000004318	0.4385994198528242	codon	spearman	Spearman	SGCode	Bacteria
UP000008183	0.5528081978874173	codon	spearman	Spearman	SGCode	Bacteria
UP000001436	0.7352189721182796	codon	spearman	Spearman	SGCode	Bacteria
UP000000329	0.7447776153094167	codon	spearman	Spearman	SGCode	Bacteria
UP000017396	0.714378915740859	codon	spearman	Spearman	SGCode	Bacteria
UP000008186	0.6547670585928775	codon	spearman	Spearman	SGCode	Bacteria
UP000033699	0.7615052408939061	codon	spearman	Spearman	SGCode	Bacteria
UP000001441	0.7113223641404375	codon	spearman	Spearman	SGCode	Bacteria
UP000000333	0.588520676093426	codon	spearman	Spearman	SGCode	Bacteria
UP000002484	0.7718604376843045	codon	spearman	Spearman	SGCode	Bacteria
UP000002495	0.5360805723029276	codon	spearman	Spearman	SGCode	Bacteria
UP000027602	0.4129935222142982	codon	spearman	Spearman	SGCode	Bacteria
UP000006230	0.7141531308486411	codon	spearman	Spearman	SGCode	Bacteria
UP000002506	0.6109566106335	codon	spearman	Spearman	SGCode	Bacteria
UP000011220	0.5663496090748611	codon	spearman	Spearman	SGCode	Bacteria
UP000008204	0.7288465433241885	codon	spearman	Spearman	SGCode	Bacteria
UP000002512	0.524928821913268	codon	spearman	Spearman	SGCode	Bacteria
UP000000343	0.4676551564320537	codon	spearman	Spearman	SGCode	Bacteria
UP000001444	0.7623017944931675	codon	spearman	Spearman	SGCode	Bacteria
UP000001452	0.5464357690933259	codon	spearman	Spearman	SGCode	Bacteria
UP000001473	0.7129154713389602	codon	spearman	Spearman	SGCode	Bacteria
UP000000361	0.7232706681293586	codon	spearman	Spearman	SGCode	Bacteria
UP000002514	0.7288465433241885	codon	spearman	Spearman	SGCode	Bacteria
UP000001476	0.4779321595568448	codon	spearman	Spearman	SGCode	Bacteria
UP000000362	0.5607737338800314	codon	spearman	Spearman	SGCode	Bacteria
UP000008205	0.7081361497433918	codon	spearman	Spearman	SGCode	Bacteria
UP000011704	0.3089799295851752	codon	spearman	Spearman	SGCode	Bacteria
UP000002515	0.7431845081108938	codon	spearman	Spearman	SGCode	Bacteria
UP000017700	0.6659188089825372	codon	spearman	Spearman	SGCode	Bacteria
UP000006265	0.7543362585005535	codon	spearman	Spearman	SGCode	Bacteria
UP000001491	0.4126147644174093	codon	spearman	Spearman	SGCode	Bacteria
UP000002516	0.7893846168680555	codon	spearman	Spearman	SGCode	Bacteria
UP000004478	0.2622573707749011	codon	spearman	Spearman	SGCode	Bacteria
UP000002521	0.4317320507996831	codon	spearman	Spearman	SGCode	Bacteria
UP000001492	0.7623017944931675	codon	spearman	Spearman	SGCode	Bacteria
UP000000366	0.7081361497433918	codon	spearman	Spearman	SGCode	Bacteria
UP000002522	0.4086319964211024	codon	spearman	Spearman	SGCode	Bacteria
UP000008207	0.7503534905042464	codon	spearman	Spearman	SGCode	Bacteria
UP000000370	0.4882873563472432	codon	spearman	Spearman	SGCode	Bacteria
UP000008210	0.7256603289271427	codon	spearman	Spearman	SGCode	Bacteria
UP000002524	0.7766397592798729	codon	spearman	Spearman	SGCode	Bacteria
UP000001512	0.4669559895417103	codon	spearman	Spearman	SGCode	Bacteria
UP000008212	0.550418537089633	codon	spearman	Spearman	SGCode	Bacteria
UP000000374	0.6977809529529936	codon	spearman	Spearman	SGCode	Bacteria
UP000001520	0.2531914832786758	codon	spearman	Spearman	SGCode	Bacteria
UP000006281	0.6944449726659184	codon	spearman	Spearman	SGCode	Bacteria
UP000001522	0.4742648319929793	codon	spearman	Spearman	SGCode	Bacteria
UP000000376	0.6890188633611181	codon	spearman	Spearman	SGCode	Bacteria
UP000002526	0.732032757721234	codon	spearman	Spearman	SGCode	Bacteria
UP000000377	0.7527431513020306	codon	spearman	Spearman	SGCode	Bacteria
UP000000379	0.7401170390589238	codon	spearman	Spearman	SGCode	Bacteria
UP000008216	0.7208810073315743	codon	spearman	Spearman	SGCode	Bacteria
UP000000417	0.7360155257175411	codon	spearman	Spearman	SGCode	Bacteria
UP000008220	0.4126147644174093	codon	spearman	Spearman	SGCode	Bacteria
UP000000422	0.6061772890379314	codon	spearman	Spearman	SGCode	Bacteria
UP000001544	0.507404642729517	codon	spearman	Spearman	SGCode	Bacteria
UP000000423	0.3640249948624635	codon	spearman	Spearman	SGCode	Bacteria
UP000000425	0.6858326489640724	codon	spearman	Spearman	SGCode	Bacteria
UP000008221	0.7678776696879974	codon	spearman	Spearman	SGCode	Bacteria
UP000002528	0.4787287131561062	codon	spearman	Spearman	SGCode	Bacteria
UP000000428	0.7638949016916904	codon	spearman	Spearman	SGCode	Bacteria
UP000000429	0.4819149275531519	codon	spearman	Spearman	SGCode	Bacteria
UP000006294	0.4336929937478581	codon	spearman	Spearman	SGCode	Bacteria
UP000002529	0.7081361497433918	codon	spearman	Spearman	SGCode	Bacteria
UP000008229	0.7463707225079393	codon	spearman	Spearman	SGCode	Bacteria
UP000008291	0.6985775065522549	codon	spearman	Spearman	SGCode	Bacteria
UP000034098	0.6412256474054335	codon	spearman	Spearman	SGCode	Bacteria
UP000001556	0.6659188089825372	codon	spearman	Spearman	SGCode	Bacteria
UP000006304	0.7728090327921369	codon	spearman	Spearman	SGCode	Bacteria
UP000008315	0.6221083610231597	codon	spearman	Spearman	SGCode	Bacteria
UP000000431	0.7583190264968606	codon	spearman	Spearman	SGCode	Bacteria
UP000001557	0.6356497722106037	codon	spearman	Spearman	SGCode	Bacteria
UP000000432	0.6181255930268527	codon	spearman	Spearman	SGCode	Bacteria
UP000002531	0.7256603289271427	codon	spearman	Spearman	SGCode	Bacteria
UP000001558	0.6213118074238982	codon	spearman	Spearman	SGCode	Bacteria
UP000000439	0.6667153625817985	codon	spearman	Spearman	SGCode	Bacteria
UP000002534	0.7105258105411761	codon	spearman	Spearman	SGCode	Bacteria
UP000001565	0.575908252265998	codon	spearman	Spearman	SGCode	Bacteria
UP000000440	0.7830121880739642	codon	spearman	Spearman	SGCode	Bacteria
UP000002535	0.6579532729899231	codon	spearman	Spearman	SGCode	Bacteria
UP000001566	0.7846052952724869	codon	spearman	Spearman	SGCode	Bacteria
UP000002572	0.7288465433241885	codon	spearman	Spearman	SGCode	Bacteria
UP000001570	0.5209460539169609	codon	spearman	Spearman	SGCode	Bacteria
UP000008320	0.575908252265998	codon	spearman	Spearman	SGCode	Bacteria
UP000004664	0.5502754335538832	codon	spearman	Spearman	SGCode	Bacteria
UP000008323	0.5687392698726453	codon	spearman	Spearman	SGCode	Bacteria
UP000002574	0.5209460539169609	codon	spearman	Spearman	SGCode	Bacteria
UP000008326	0.7153051321367445	codon	spearman	Spearman	SGCode	Bacteria
UP000000442	0.6483946297987861	codon	spearman	Spearman	SGCode	Bacteria
UP000008330	0.6937981849566864	codon	spearman	Spearman	SGCode	Bacteria
UP000002586	0.6937981849566864	codon	spearman	Spearman	SGCode	Bacteria
UP000000444	0.4882873563472432	codon	spearman	Spearman	SGCode	Bacteria
UP000001572	0.5089977499280397	codon	spearman	Spearman	SGCode	Bacteria
UP000006371	0.49784599953838	codon	spearman	Spearman	SGCode	Bacteria
UP000004675	0.2616594363808542	codon	spearman	Spearman	SGCode	Bacteria
UP000011863	0.6247329279875443	codon	spearman	Spearman	SGCode	Bacteria
UP000000447	0.7941639384636239	codon	spearman	Spearman	SGCode	Bacteria
UP000006375	0.7543362585005535	codon	spearman	Spearman	SGCode	Bacteria
UP000000449	0.5440461082955418	codon	spearman	Spearman	SGCode	Bacteria
UP000006377	0.6706981305781056	codon	spearman	Spearman	SGCode	Bacteria
UP000002588	0.706543042544869	codon	spearman	Spearman	SGCode	Bacteria
UP000001584	0.8085019032503292	codon	spearman	Spearman	SGCode	Bacteria
UP000000450	0.6842395417655496	codon	spearman	Spearman	SGCode	Bacteria
UP000002601	0.6468015226002635	codon	spearman	Spearman	SGCode	Bacteria
UP000008332	0.7001706137507777	codon	spearman	Spearman	SGCode	Bacteria
UP000006380	0.532894357905882	codon	spearman	Spearman	SGCode	Bacteria
UP000000467	0.5147351479324785	codon	spearman	Spearman	SGCode	Bacteria
UP000001591	0.7145085785374831	codon	spearman	Spearman	SGCode	Bacteria
UP000006381	0.5480288762918488	codon	spearman	Spearman	SGCode	Bacteria
UP000006382	0.7129154713389602	codon	spearman	Spearman	SGCode	Bacteria
UP000001596	0.6874257561625952	codon	spearman	Spearman	SGCode	Bacteria
UP000000492	0.5267199813772536	codon	spearman	Spearman	SGCode	Bacteria
UP000002608	0.6547670585928775	codon	spearman	Spearman	SGCode	Bacteria
UP000006394	0.5089977499280397	codon	spearman	Spearman	SGCode	Bacteria
UP000002631	0.3640249948624635	codon	spearman	Spearman	SGCode	Bacteria
UP000001602	0.4168153735088863	codon	spearman	Spearman	SGCode	Bacteria
UP000001626	0.4914735707442888	codon	spearman	Spearman	SGCode	Bacteria
UP000018458	0.5806244415002513	codon	spearman	Spearman	SGCode	Bacteria
UP000001635	0.4502220718277583	codon	spearman	Spearman	SGCode	Bacteria
UP000001651	0.6300738970157738	codon	spearman	Spearman	SGCode	Bacteria
UP000008456	0.3338184521296379	codon	spearman	Spearman	SGCode	Bacteria
UP000001652	0.6141428250305456	codon	spearman	Spearman	SGCode	Bacteria
UP000031523	0.7908726193514388	codon	spearman	Spearman	SGCode	Bacteria
UP000000504	0.7288465433241885	codon	spearman	Spearman	SGCode	Bacteria
UP000000528	0.4150044252151936	codon	spearman	Spearman	SGCode	Bacteria
UP000000529	0.6006014138431017	codon	spearman	Spearman	SGCode	Bacteria
UP000000531	0.49784599953838	codon	spearman	Spearman	SGCode	Bacteria
UP000002634	0.8092984568495907	codon	spearman	Spearman	SGCode	Bacteria
UP000002671	0.6691050233795828	codon	spearman	Spearman	SGCode	Bacteria
UP000008460	0.6961878457544707	codon	spearman	Spearman	SGCode	Bacteria
UP000002676	0.7415914009123711	codon	spearman	Spearman	SGCode	Bacteria
UP000001661	0.496203070646986	codon	spearman	Spearman	SGCode	Bacteria
UP000001681	0.6300738970157738	codon	spearman	Spearman	SGCode	Bacteria
UP000006552	0.7256603289271427	codon	spearman	Spearman	SGCode	Bacteria
UP000006556	0.6683084697803214	codon	spearman	Spearman	SGCode	Bacteria
UP000006559	0.4851011419501976	codon	spearman	Spearman	SGCode	Bacteria
UP000008461	0.4556434657702715	codon	spearman	Spearman	SGCode	Bacteria
UP000000532	0.6722912377766285	codon	spearman	Spearman	SGCode	Bacteria
UP000000534	0.5727220378689524	codon	spearman	Spearman	SGCode	Bacteria
UP000008520	0.5055505797381828	codon	spearman	Spearman	SGCode	Bacteria
UP000006578	0.6977809529529936	codon	spearman	Spearman	SGCode	Bacteria
UP000006583	0.4996269717451406	codon	spearman	Spearman	SGCode	Bacteria
UP000031563	0.6197187002253755	codon	spearman	Spearman	SGCode	Bacteria
UP000008544	0.7192879001330517	codon	spearman	Spearman	SGCode	Bacteria
UP000008550	0.6706981305781056	codon	spearman	Spearman	SGCode	Bacteria
UP000000535	0.6858326489640724	codon	spearman	Spearman	SGCode	Bacteria
UP000001683	0.5185563931191767	codon	spearman	Spearman	SGCode	Bacteria
UP000001688	0.693001631357425	codon	spearman	Spearman	SGCode	Bacteria
UP000006637	0.7830121880739642	codon	spearman	Spearman	SGCode	Bacteria
UP000001693	0.6794602201699812	codon	spearman	Spearman	SGCode	Bacteria
UP000006640	0.7264568825264043	codon	spearman	Spearman	SGCode	Bacteria
UP000004816	0.767658520096794	codon	spearman	Spearman	SGCode	Bacteria
UP000006647	0.4596114267738325	codon	spearman	Spearman	SGCode	Bacteria
UP000018690	0.5462428853768643	codon	spearman	Spearman	SGCode	Bacteria
UP000008558	0.5217426075162224	codon	spearman	Spearman	SGCode	Bacteria
UP000028341	0.7328293113204954	codon	spearman	Spearman	SGCode	Bacteria
UP000008561	0.6874257561625952	codon	spearman	Spearman	SGCode	Bacteria
UP000008614	0.3767096923773214	codon	spearman	Spearman	SGCode	Bacteria
UP000004870	0.7081421612465137	codon	spearman	Spearman	SGCode	Bacteria
UP000001695	0.7105258105411761	codon	spearman	Spearman	SGCode	Bacteria
UP000008630	0.7168982393352673	codon	spearman	Spearman	SGCode	Bacteria
UP000001697	0.6093635034349772	codon	spearman	Spearman	SGCode	Bacteria
UP000001702	0.6651222553832759	codon	spearman	Spearman	SGCode	Bacteria
UP000000537	0.5910427706519648	codon	spearman	Spearman	SGCode	Bacteria
UP000001726	0.7463707225079393	codon	spearman	Spearman	SGCode	Bacteria
UP000000545	0.7097292569419146	codon	spearman	Spearman	SGCode	Bacteria
UP000008631	0.6672788457681704	codon	spearman	Spearman	SGCode	Bacteria
UP000000546	0.6372428794091264	codon	spearman	Spearman	SGCode	Bacteria
UP000000549	0.4835080347516747	codon	spearman	Spearman	SGCode	Bacteria
UP000000555	0.5050149819317327	codon	spearman	Spearman	SGCode	Bacteria
UP000006683	0.6252945754202053	codon	spearman	Spearman	SGCode	Bacteria
UP000006691	0.3118043148408259	codon	spearman	Spearman	SGCode	Bacteria
UP000000556	0.749556936904985	codon	spearman	Spearman	SGCode	Bacteria
UP000008634	0.3656472489863622	codon	spearman	Spearman	SGCode	Bacteria
UP000004915	0.7758432056806116	codon	spearman	Spearman	SGCode	Bacteria
UP000001727	0.6587498265891846	codon	spearman	Spearman	SGCode	Bacteria
UP000001732	0.636446325809865	codon	spearman	Spearman	SGCode	Bacteria
UP000000557	0.7814190808754413	codon	spearman	Spearman	SGCode	Bacteria
UP000008674	0.7001706137507777	codon	spearman	Spearman	SGCode	Bacteria
UP000008693	0.6109566106335	codon	spearman	Spearman	SGCode	Bacteria
UP000006693	0.7392017401145867	codon	spearman	Spearman	SGCode	Bacteria
UP000001735	0.4994391067369029	codon	spearman	Spearman	SGCode	Bacteria
UP000008701	0.6866292025633338	codon	spearman	Spearman	SGCode	Bacteria
UP000008702	0.6651222553832759	codon	spearman	Spearman	SGCode	Bacteria
UP000006695	0.6444118618024791	codon	spearman	Spearman	SGCode	Bacteria
UP000001784	0.7168982393352673	codon	spearman	Spearman	SGCode	Bacteria
UP000001806	0.429342390001899	codon	spearman	Spearman	SGCode	Bacteria
UP000035170	0.5900790842435275	codon	spearman	Spearman	SGCode	Bacteria
UP000001807	0.4213768540092849	codon	spearman	Spearman	SGCode	Bacteria
UP000000558	0.7288465433241885	codon	spearman	Spearman	SGCode	Bacteria
UP000001816	0.7304396505227113	codon	spearman	Spearman	SGCode	Bacteria
UP000008718	0.2199314899547987	codon	spearman	Spearman	SGCode	Bacteria
UP000006697	0.6953912921552093	codon	spearman	Spearman	SGCode	Bacteria
UP000008720	0.5961982745253611	codon	spearman	Spearman	SGCode	Bacteria
UP000006728	0.7431845081108938	codon	spearman	Spearman	SGCode	Bacteria
UP000005019	0.6829697730840717	codon	spearman	Spearman	SGCode	Bacteria
UP000006732	0.7360155257175411	codon	spearman	Spearman	SGCode	Bacteria
UP000028640	0.5586844603695332	codon	spearman	Spearman	SGCode	Bacteria
UP000001817	0.7192879001330517	codon	spearman	Spearman	SGCode	Bacteria
UP000008793	0.8618709944008436	codon	spearman	Spearman	SGCode	Bacteria
UP000005045	0.8132812248458976	codon	spearman	Spearman	SGCode	Bacteria
UP000001822	0.6093635034349772	codon	spearman	Spearman	SGCode	Bacteria
UP000000562	0.4420872475900815	codon	spearman	Spearman	SGCode	Bacteria
UP000000566	0.5424530010970189	codon	spearman	Spearman	SGCode	Bacteria
UP000001844	0.8116881176473748	codon	spearman	Spearman	SGCode	Bacteria
UP000000577	0.7041533817470849	codon	spearman	Spearman	SGCode	Bacteria
UP000013232	0.6631368922018596	codon	spearman	Spearman	SGCode	Bacteria
UP000001847	0.575908252265998	codon	spearman	Spearman	SGCode	Bacteria
UP000008808	0.6539705049936161	codon	spearman	Spearman	SGCode	Bacteria
UP000006735	0.7742500984820887	codon	spearman	Spearman	SGCode	Bacteria
UP000008809	0.706543042544869	codon	spearman	Spearman	SGCode	Bacteria
UP000008812	0.5281150363103135	codon	spearman	Spearman	SGCode	Bacteria
UP000001868	0.693001631357425	codon	spearman	Spearman	SGCode	Bacteria
UP000008815	0.6937981849566864	codon	spearman	Spearman	SGCode	Bacteria
UP000000579	0.5512150906888944	codon	spearman	Spearman	SGCode	Bacteria
UP000001877	0.6531739513943546	codon	spearman	Spearman	SGCode	Bacteria
UP000008816	0.4596114267738325	codon	spearman	Spearman	SGCode	Bacteria
UP000018922	0.7957570456621467	codon	spearman	Spearman	SGCode	Bacteria
UP000000580	0.7638949016916904	codon	spearman	Spearman	SGCode	Bacteria
UP000001880	0.7336258649197569	codon	spearman	Spearman	SGCode	Bacteria
UP000001883	0.7192879001330517	codon	spearman	Spearman	SGCode	Bacteria
UP000000582	0.6985775065522549	codon	spearman	Spearman	SGCode	Bacteria
UP000008825	0.6722912377766285	codon	spearman	Spearman	SGCode	Bacteria
UP000013541	0.7638495822258666	codon	spearman	Spearman	SGCode	Bacteria
UP000008838	0.7407948473131095	codon	spearman	Spearman	SGCode	Bacteria
UP000000584	0.7017637209493005	codon	spearman	Spearman	SGCode	Bacteria
UP000001887	0.7232706681293586	codon	spearman	Spearman	SGCode	Bacteria
UP000008840	0.7702673304857817	codon	spearman	Spearman	SGCode	Bacteria
UP000006743	0.6571567193906617	codon	spearman	Spearman	SGCode	Bacteria
UP000001889	0.8387709400222628	codon	spearman	Spearman	SGCode	Bacteria
UP000001902	0.5384702331007118	codon	spearman	Spearman	SGCode	Bacteria
UP000001916	0.7479638297064622	codon	spearman	Spearman	SGCode	Bacteria
UP000001917	0.77504665208135	codon	spearman	Spearman	SGCode	Bacteria
UP000008850	0.6993432576894864	codon	spearman	Spearman	SGCode	Bacteria
UP000001918	0.7447776153094167	codon	spearman	Spearman	SGCode	Bacteria
UP000008871	0.700967167350039	codon	spearman	Spearman	SGCode	Bacteria
UP000001919	0.6794602201699812	codon	spearman	Spearman	SGCode	Bacteria
UP000001929	0.7352189721182796	codon	spearman	Spearman	SGCode	Bacteria
UP000001933	0.7137120249382217	codon	spearman	Spearman	SGCode	Bacteria
UP000000585	0.5528081978874173	codon	spearman	Spearman	SGCode	Bacteria
UP000001935	0.7192879001330517	codon	spearman	Spearman	SGCode	Bacteria
UP000000586	0.5528081978874173	codon	spearman	Spearman	SGCode	Bacteria
UP000000588	0.663529148184753	codon	spearman	Spearman	SGCode	Bacteria
UP000006810	0.4110216572188865	codon	spearman	Spearman	SGCode	Bacteria
UP000000593	0.61653248582833	codon	spearman	Spearman	SGCode	Bacteria
UP000006820	0.7638949016916904	codon	spearman	Spearman	SGCode	Bacteria
