Prot_Tax_ID	Coefficient	Correlation	Comparison	Kingdom
UP000000444_396513	0.4882873563472432	Spearman	code	Bacteria
UP000008220_386415	0.4126147644174093	Spearman	code	Bacteria
UP000002535_59920	0.6659188089825372	Spearman	code	Bacteria
UP000001557_325240	0.6356497722106037	Spearman	code	Bacteria
UP000008221_351607	0.7678776696879974	Spearman	code	Bacteria
UP000000447_309801	0.7854018488717485	Spearman	code	Bacteria
UP000002572_653733	0.7288465433241885	Spearman	code	Bacteria
UP000030643_1329250	0.3740056871108628	Spearman	code	Bacteria
UP000002574_608538	0.5209460539169609	Spearman	code	Bacteria
UP000000449_218495	0.5352840187036662	Spearman	code	Bacteria
UP000008229_469383	0.7463707225079393	Spearman	code	Bacteria
UP000001558_323850	0.6213118074238982	Spearman	code	Bacteria
UP000002586_156889	0.6937981849566864	Spearman	code	Bacteria
UP000000450_535289	0.693001631357425	Spearman	code	Bacteria
UP000008291_292415	0.6985775065522549	Spearman	code	Bacteria
UP000001565_357244	0.575908252265998	Spearman	code	Bacteria
UP000034098_69370	0.6412256474054335	Spearman	code	Bacteria
UP000002588_418699	0.7153051321367445	Spearman	code	Bacteria
UP000001566_32051	0.7846052952724869	Spearman	code	Bacteria
UP000002601_526222	0.6468015226002635	Spearman	code	Bacteria
UP000008315_1091494	0.6221083610231597	Spearman	code	Bacteria
UP000000467_1089553	0.5147351479324785	Spearman	code	Bacteria
UP000002608_398579	0.6547670585928775	Spearman	code	Bacteria
UP000030658_345341	0.6945947385559478	Spearman	code	Bacteria
UP000002631_347256	0.301165532681874	Spearman	code	Bacteria
UP000001570_224308	0.5209460539169609	Spearman	code	Bacteria
UP000008320_205920	0.575908252265998	Spearman	code	Bacteria
UP000011220_1121335	0.5663496090748611	Spearman	code	Bacteria
UP000008323_59748	0.5687392698726453	Spearman	code	Bacteria
UP000002634_1263550	0.8220433144377731	Spearman	code	Bacteria
UP000000492_662755	0.5267199813772536	Spearman	code	Bacteria
UP000006073_1189612	0.5590148969396905	Spearman	code	Bacteria
UP000002671_227377	0.6603429337877073	Spearman	code	Bacteria
UP000008326_290400	0.728049989724927	Spearman	code	Bacteria
UP000008330_395492	0.6937981849566864	Spearman	code	Bacteria
UP000002676_257313	0.7415914009123711	Spearman	code	Bacteria
UP000011704_1266370	0.3089799295851752	Spearman	code	Bacteria
UP000008332_338969	0.7168982393352673	Spearman	code	Bacteria
UP000001572_293826	0.5002356603361643	Spearman	code	Bacteria
UP000006094_1128398	0.2505531854400922	Spearman	code	Bacteria
UP000001584_83332	0.7997398136584537	Spearman	code	Bacteria
UP000006230_314265	0.7141531308486411	Spearman	code	Bacteria
UP000008456_940190	0.3338184521296379	Spearman	code	Bacteria
UP000001591_414684	0.7137120249382217	Spearman	code	Bacteria
UP000000504_903503	0.7288465433241885	Spearman	code	Bacteria
UP000008460_590998	0.6961878457544707	Spearman	code	Bacteria
UP000000528_272635	0.353930383421286	Spearman	code	Bacteria
UP000000529_264201	0.6006014138431017	Spearman	code	Bacteria
UP000008461_760192	0.4556434657702715	Spearman	code	Bacteria
UP000001596_311402	0.6874257561625952	Spearman	code	Bacteria
UP000000531_176279	0.49784599953838	Spearman	code	Bacteria
UP000006265_1122247	0.7543362585005535	Spearman	code	Bacteria
UP000008520_420890	0.5055505797381828	Spearman	code	Bacteria
UP000008544_477974	0.7192879001330517	Spearman	code	Bacteria
UP000000532_300852	0.6722912377766285	Spearman	code	Bacteria
UP000011863_1313172	0.6247329279875443	Spearman	code	Bacteria
UP000008550_498761	0.6706981305781056	Spearman	code	Bacteria
UP000008558_441768	0.5129805179243468	Spearman	code	Bacteria
UP000008561_96561	0.6874257561625952	Spearman	code	Bacteria
UP000008614_685038	0.3767096923773214	Spearman	code	Bacteria
UP000008630_693979	0.7168982393352673	Spearman	code	Bacteria
UP000035170_34073	0.5900790842435275	Spearman	code	Bacteria
UP000008631_575540	0.6672788457681704	Spearman	code	Bacteria
UP000000534_292805	0.5727220378689524	Spearman	code	Bacteria
UP000006281_1179773	0.6944449726659184	Spearman	code	Bacteria
UP000008634_688270	0.3656472489863622	Spearman	code	Bacteria
UP000001602_313603	0.4168153735088863	Spearman	code	Bacteria
UP000004664_697282	0.5502754335538832	Spearman	code	Bacteria
UP000000535_242231	0.677070559372197	Spearman	code	Bacteria
UP000000537_312309	0.5910427706519648	Spearman	code	Bacteria
UP000008674_309807	0.7001706137507777	Spearman	code	Bacteria
UP000006294_698758	0.4336929937478581	Spearman	code	Bacteria
UP000008693_401473	0.6021945210416245	Spearman	code	Bacteria
UP000000545_306537	0.7097292569419146	Spearman	code	Bacteria
UP000006304_1133849	0.7728090327921369	Spearman	code	Bacteria
UP000000546_259536	0.6372428794091264	Spearman	code	Bacteria
UP000008701_290317	0.6993740601515164	Spearman	code	Bacteria
UP000000549_262723	0.4278011744564627	Spearman	code	Bacteria
UP000008702_367928	0.6587498265891846	Spearman	code	Bacteria
UP000000555_273068	0.5177598395199152	Spearman	code	Bacteria
UP000008718_694427	0.2199314899547987	Spearman	code	Bacteria
UP000008720_643867	0.5961982745253611	Spearman	code	Bacteria
UP000000556_160488	0.749556936904985	Spearman	code	Bacteria
UP000008793_634500	0.8618709944008436	Spearman	code	Bacteria
UP000000557_251221	0.7917742776658395	Spearman	code	Bacteria
UP000006371_342451	0.49784599953838	Spearman	code	Bacteria
UP000006375_290633	0.7630983480924289	Spearman	code	Bacteria
UP000006377_402881	0.6706981305781056	Spearman	code	Bacteria
UP000000558_83334	0.7288465433241885	Spearman	code	Bacteria
UP000008808_314225	0.6452084154017406	Spearman	code	Bacteria
UP000006380_360105	0.5241322683140065	Spearman	code	Bacteria
UP000000562_36870	0.4420872475900815	Spearman	code	Bacteria
UP000006381_272621	0.5480288762918488	Spearman	code	Bacteria
UP000008809_316058	0.6850360953648109	Spearman	code	Bacteria
UP000000566_435591	0.5424530010970189	Spearman	code	Bacteria
UP000006382_404589	0.6953912921552093	Spearman	code	Bacteria
UP000008812_243272	0.476507190523612	Spearman	code	Bacteria
UP000006394_402612	0.5089977499280397	Spearman	code	Bacteria
UP000000577_243231	0.6953912921552093	Spearman	code	Bacteria
UP000000579_71421	0.5599771802807699	Spearman	code	Bacteria
UP000008815_395019	0.6937981849566864	Spearman	code	Bacteria
UP000008816_93061	0.4596114267738325	Spearman	code	Bacteria
UP000006552_76114	0.7344224185190182	Spearman	code	Bacteria
UP000006556_370438	0.681053327368504	Spearman	code	Bacteria
UP000008825_404380	0.6722912377766285	Spearman	code	Bacteria
UP000006559_362948	0.4954563387405959	Spearman	code	Bacteria
UP000008838_378753	0.732032757721234	Spearman	code	Bacteria
UP000006578_317655	0.6890188633611181	Spearman	code	Bacteria
UP000006583_795359	0.4996269717451406	Spearman	code	Bacteria
UP000008840_522373	0.7615052408939061	Spearman	code	Bacteria
UP000008850_1082931	0.6993432576894864	Spearman	code	Bacteria
UP000006637_266117	0.7830121880739642	Spearman	code	Bacteria
UP000008871_393595	0.6898154169603794	Spearman	code	Bacteria
UP000006640_469371	0.7264568825264043	Spearman	code	Bacteria
UP000002703_272943	0.7328293113204954	Spearman	code	Bacteria
UP000006647_265311	0.4034481664228879	Spearman	code	Bacteria
UP000008888_857087	0.6316670042142967	Spearman	code	Bacteria
UP000008895_860228	0.1623755390355218	Spearman	code	Bacteria
UP000006683_550540	0.6252945754202053	Spearman	code	Bacteria
UP000008898_63186	0.3576525660683722	Spearman	code	Bacteria
UP000006691_1002809	0.3118043148408259	Spearman	code	Bacteria
UP000008914_710696	0.7339018197404698	Spearman	code	Bacteria
UP000006693_243160	0.7113223641404375	Spearman	code	Bacteria
UP000008922_926569	0.700967167350039	Spearman	code	Bacteria
UP000006695_351605	0.6444118618024791	Spearman	code	Bacteria
UP000008937_1042156	0.7029528443940872	Spearman	code	Bacteria
UP000006697_204773	0.7041533817470849	Spearman	code	Bacteria
UP000001626_580327	0.472356284362015	Spearman	code	Bacteria
UP000002706_246194	0.5918393242512262	Spearman	code	Bacteria
UP000004675_439493	0.2616594363808542	Spearman	code	Bacteria
UP000006728_405948	0.7431845081108938	Spearman	code	Bacteria
UP000006732_338966	0.7360155257175411	Spearman	code	Bacteria
UP000006735_291331	0.7694707768865203	Spearman	code	Bacteria
UP000000580_262316	0.7638949016916904	Spearman	code	Bacteria
UP000006743_557723	0.6491911833980476	Spearman	code	Bacteria
UP000006810_496833	0.3514950826179285	Spearman	code	Bacteria
UP000002707_314315	0.6021945210416245	Spearman	code	Bacteria
UP000006820_247156	0.7638949016916904	Spearman	code	Bacteria
UP000006821_243233	0.753539704901292	Spearman	code	Bacteria
UP000000582_196627	0.6985775065522549	Spearman	code	Bacteria
UP000006833_398580	0.6898154169603794	Spearman	code	Bacteria
UP000002709_319225	0.7168982393352673	Spearman	code	Bacteria
UP000006838_323261	0.8045191352540222	Spearman	code	Bacteria
UP000006843_326442	0.5958220922475332	Spearman	code	Bacteria
UP000006852_869209	0.1730474074692052	Spearman	code	Bacteria
UP000006854_953739	0.7654880088902132	Spearman	code	Bacteria
UP000006859_198628	0.8029260280554993	Spearman	code	Bacteria
UP000004816_679197	0.767658520096794	Spearman	code	Bacteria
UP000001635_880070	0.4502220718277583	Spearman	code	Bacteria
UP000006860_756272	0.7074791783671646	Spearman	code	Bacteria
UP000004870_638300	0.7081421612465137	Spearman	code	Bacteria
UP000000584_243277	0.693001631357425	Spearman	code	Bacteria
UP000006872_701347	0.8085019032503292	Spearman	code	Bacteria
UP000004915_1078020	0.7758432056806116	Spearman	code	Bacteria
UP000006875_572544	0.2580833661606962	Spearman	code	Bacteria
UP000006889_632518	0.1933824714805634	Spearman	code	Bacteria
UP000005019_1000565	0.6829697730840717	Spearman	code	Bacteria
UP000007013_452637	0.7479638297064622	Spearman	code	Bacteria
UP000002710_207559	0.6794602201699812	Spearman	code	Bacteria
UP000007029_375451	0.7105258105411761	Spearman	code	Bacteria
UP000005045_396598	0.8132812248458976	Spearman	code	Bacteria
UP000008963_862908	0.3769115751761586	Spearman	code	Bacteria
UP000007039_768670	0.3895147100388286	Spearman	code	Bacteria
UP000007041_499177	0.4532389979797412	Spearman	code	Bacteria
UP000000585_170187	0.5528081978874173	Spearman	code	Bacteria
UP000007065_347257	0.4756954235891596	Spearman	code	Bacteria
UP000007073_269799	0.6762740057729355	Spearman	code	Bacteria
UP000001651_321967	0.6213118074238982	Spearman	code	Bacteria
UP000007076_452652	0.696449718190196	Spearman	code	Bacteria
UP000005234_767434	0.7146698193669438	Spearman	code	Bacteria
UP000002712_316279	0.788588063268794	Spearman	code	Bacteria
UP000005317_870187	0.5574199899584076	Spearman	code	Bacteria
UP000001652_387344	0.6053807354386702	Spearman	code	Bacteria
UP000005395_314266	0.6308704506150352	Spearman	code	Bacteria
UP000005436_203275	0.758889835028191	Spearman	code	Bacteria
UP000002714_326298	0.5575875194829856	Spearman	code	Bacteria
UP000000586_171101	0.5575875194829856	Spearman	code	Bacteria
UP000005440_134676	0.7607086872946448	Spearman	code	Bacteria
UP000009010_745277	0.5729703330259167	Spearman	code	Bacteria
UP000000588_242619	0.6699015769788442	Spearman	code	Bacteria
UP000002716_300267	0.7081361497433918	Spearman	code	Bacteria
UP000007137_561007	0.7702673304857817	Spearman	code	Bacteria
UP000009011_1191523	0.3837197379118974	Spearman	code	Bacteria
UP000002718_323848	0.7551328120998149	Spearman	code	Bacteria
UP000001661_574087	0.496203070646986	Spearman	code	Bacteria
UP000000593_298386	0.61653248582833	Spearman	code	Bacteria
UP000002719_359391	0.7208810073315743	Spearman	code	Bacteria
UP000001681_262543	0.6213118074238982	Spearman	code	Bacteria
UP000002724_324925	0.6866292025633338	Spearman	code	Bacteria
UP000001683_457570	0.4994391067369029	Spearman	code	Bacteria
UP000007161_443254	0.179359467312335	Spearman	code	Bacteria
UP000000594_1392	0.5567909658837243	Spearman	code	Bacteria
UP000009047_644282	0.0536404585857487	Spearman	code	Bacteria
UP000002730_573061	0.524928821913268	Spearman	code	Bacteria
UP000002742_583345	0.519352946718438	Spearman	code	Bacteria
UP000000601_224915	0.4994391067369029	Spearman	code	Bacteria
UP000031523_1081613	0.7908726193514388	Spearman	code	Bacteria
UP000018458_762983	0.5806244415002513	Spearman	code	Bacteria
UP000001688_32049	0.700967167350039	Spearman	code	Bacteria
UP000031563_1221996	0.6197187002253755	Spearman	code	Bacteria
UP000009072_267748	0.3815304591926707	Spearman	code	Bacteria
UP000007177_931626	0.6077703962364543	Spearman	code	Bacteria
UP000002743_582744	0.681053327368504	Spearman	code	Bacteria
UP000007254_869211	0.7097292569419146	Spearman	code	Bacteria
UP000009073_595494	0.6786636665707196	Spearman	code	Bacteria
UP000000602_177439	0.6945947385559478	Spearman	code	Bacteria
UP000009077_568814	0.5782979130637823	Spearman	code	Bacteria
UP000002745_582402	0.6348532186113423	Spearman	code	Bacteria
UP000001693_395495	0.6961878457544707	Spearman	code	Bacteria
UP000032323_103808	0.6953912921552093	Spearman	code	Bacteria
UP000000605_272560	0.7304396505227113	Spearman	code	Bacteria
UP000001695_395963	0.7105258105411761	Spearman	code	Bacteria
UP000001697_334390	0.6141428250305456	Spearman	code	Bacteria
UP000000606_279010	0.5536047514866786	Spearman	code	Bacteria
UP000001702_706191	0.6730877913758899	Spearman	code	Bacteria
UP000028341_55952	0.7328293113204954	Spearman	code	Bacteria
UP000009080_377629	0.675477452173674	Spearman	code	Bacteria
UP000001726_465817	0.7551328120998149	Spearman	code	Bacteria
UP000009081_272630	0.7439810617101551	Spearman	code	Bacteria
UP000001727_504474	0.6587498265891846	Spearman	code	Bacteria
UP000000609_272624	0.6683084697803214	Spearman	code	Bacteria
UP000007307_320483	0.7662845624894745	Spearman	code	Bacteria
UP000009102_555778	0.8069087960518063	Spearman	code	Bacteria
UP000001732_309798	0.6276842362179896	Spearman	code	Bacteria
UP000009134_279238	0.6850360953648109	Spearman	code	Bacteria
UP000000625_83333	0.7559293656990763	Spearman	code	Bacteria
UP000018690_1073375	0.5462428853768643	Spearman	code	Bacteria
UP000001735_563041	0.4994391067369029	Spearman	code	Bacteria
UP000001784_335543	0.7168982393352673	Spearman	code	Bacteria
UP000001806_107806	0.429342390001899	Spearman	code	Bacteria
UP000000628_471856	0.7742500984820887	Spearman	code	Bacteria
UP000001807_224326	0.4213768540092849	Spearman	code	Bacteria
UP000001816_190650	0.7304396505227113	Spearman	code	Bacteria
UP000005695_281689	0.5775739922000286	Spearman	code	Bacteria
UP000001817_266265	0.7192879001330517	Spearman	code	Bacteria
UP000009175_326297	0.675477452173674	Spearman	code	Bacteria
UP000001822_269798	0.6093635034349772	Spearman	code	Bacteria
UP000005713_388399	0.732646421866392	Spearman	code	Bacteria
UP000007397_866895	0.263659241355526	Spearman	code	Bacteria
UP000007435_649349	0.3308946589313115	Spearman	code	Bacteria
UP000001844_472759	0.8116881176473748	Spearman	code	Bacteria
UP000001847_456481	0.575908252265998	Spearman	code	Bacteria
UP000007468_546269	0.378142598624533	Spearman	code	Bacteria
UP000001868_450851	0.693001631357425	Spearman	code	Bacteria
UP000007477_871585	0.5344874651044048	Spearman	code	Bacteria
UP000013232_1123367	0.6631368922018596	Spearman	code	Bacteria
UP000001877_358681	0.6531739513943546	Spearman	code	Bacteria
UP000000636_292414	0.6961878457544707	Spearman	code	Bacteria
UP000002805_457429	0.7033568281478233	Spearman	code	Bacteria
UP000001880_502025	0.7248637753278814	Spearman	code	Bacteria
UP000005740_575584	0.6404290938061721	Spearman	code	Bacteria
UP000032611_1486262	0.6342145356340093	Spearman	code	Bacteria
UP000000639_357804	0.6260911290194667	Spearman	code	Bacteria
UP000018922_431944	0.7782328664783957	Spearman	code	Bacteria
UP000001883_680646	0.7192879001330517	Spearman	code	Bacteria
UP000009232_717773	0.5901155830747089	Spearman	code	Bacteria
UP000000640_196162	0.7336258649197569	Spearman	code	Bacteria
UP000028640_910964	0.5586844603695332	Spearman	code	Bacteria
UP000013541_649831	0.7638495822258666	Spearman	code	Bacteria
UP000001887_530564	0.7232706681293586	Spearman	code	Bacteria
UP000001889_637910	0.8260260824340803	Spearman	code	Bacteria
UP000000644_365044	0.702560274548562	Spearman	code	Bacteria
UP000019095_1247726	0.656950528420889	Spearman	code	Bacteria
UP000032733_1288970	0.5886110225387692	Spearman	code	Bacteria
UP000000647_349124	0.7766397592798729	Spearman	code	Bacteria
UP000001902_591001	0.5384702331007118	Spearman	code	Bacteria
UP000001916_526227	0.7479638297064622	Spearman	code	Bacteria
UP000001917_521098	0.77504665208135	Spearman	code	Bacteria
UP000009284_1008459	0.7138603007163088	Spearman	code	Bacteria
UP000000657_326424	0.7638949016916904	Spearman	code	Bacteria
UP000019805_1437824	0.732032757721234	Spearman	code	Bacteria
UP000007568_652616	0.8085019032503292	Spearman	code	Bacteria
UP000001918_471852	0.7447776153094167	Spearman	code	Bacteria
UP000001919_446465	0.6794602201699812	Spearman	code	Bacteria
UP000001929_269796	0.7352189721182796	Spearman	code	Bacteria
UP000000669_372461	0.4914735707442888	Spearman	code	Bacteria
UP000002944_391589	0.736569545762656	Spearman	code	Bacteria
UP000000684_318167	0.6372428794091264	Spearman	code	Bacteria
UP000001933_56780	0.7137120249382217	Spearman	code	Bacteria
UP000029482_1907	0.7379225729074952	Spearman	code	Bacteria
UP000001935_290397	0.7192879001330517	Spearman	code	Bacteria
UP000007718_693977	0.6308704506150352	Spearman	code	Bacteria
UP000001937_106370	0.7638949016916904	Spearman	code	Bacteria
UP000000686_743720	0.6903346608554762	Spearman	code	Bacteria
UP000001938_321332	0.7726569912835658	Spearman	code	Bacteria
UP000001944_376619	0.5281150363103135	Spearman	code	Bacteria
UP000000718_289376	0.5695358234719068	Spearman	code	Bacteria
UP000000719_373903	0.5456392154940646	Spearman	code	Bacteria
UP000000723_511995	0.5631633946778155	Spearman	code	Bacteria
UP000001946_138119	0.663529148184753	Spearman	code	Bacteria
UP000001947_203122	0.6531739513943546	Spearman	code	Bacteria
UP000002970_742740	0.5647565018763383	Spearman	code	Bacteria
UP000000738_465515	0.702560274548562	Spearman	code	Bacteria
UP000001953_323097	0.7001706137507777	Spearman	code	Bacteria
